split,video,component,frames,median,q95,q995,max
normal_calibration,03,appearance_score,688,0.23739203190229147,0.9760875147737113,1.0348926781946326,1.052995188342125
normal_calibration,03,temporal_score,688,0.028973422471226362,0.318698471546716,1.7185553154207507,1.9569420290555297
normal_calibration,03,combined_score,688,0.13367705645395306,0.5403416099702746,0.9683475885171886,1.0959143956514381
normal_calibration,05,appearance_score,670,0.0,0.061162381331950774,0.11430304225392103,0.138459970606501
normal_calibration,05,temporal_score,670,0.016813005029409384,0.2272592030220022,1.0125090646520534,1.2985900905443821
normal_calibration,05,combined_score,670,0.020129727851423005,0.1136296015110011,0.5062545323260267,0.6492950452721911
normal_calibration,11,appearance_score,661,0.0,0.026063599970587256,0.1256560532328919,0.21709168362341488
normal_calibration,11,temporal_score,661,0.0,0.16622475630520847,0.35309847355456253,0.4069934652464281
normal_calibration,11,combined_score,661,0.0,0.08743032486962753,0.17654923677728127,0.20349673262321405
normal_calibration,17,appearance_score,650,0.0,0.19772188682877073,0.27746971309438956,0.29779170789615556
normal_calibration,17,temporal_score,650,0.0,0.22769180730871438,0.6294401007549725,0.8734828388200412
normal_calibration,17,combined_score,650,0.014037374905372938,0.13978222615973496,0.31472005037748624,0.4367414194100206
normal_calibration,20,appearance_score,655,0.21153484561609442,0.3596021154147343,0.515462184718248,0.6307503462592305
normal_calibration,20,temporal_score,655,0.016586312826765745,0.31325354073654976,0.8665348847320151,1.2572079686951099
normal_calibration,20,combined_score,655,0.12551165836526804,0.30005354998998185,0.5328043645982404,0.7481607164346655
test_normal,05,appearance_score,480,0.3222350501575185,0.5250255354087007,0.5691584889784489,0.5834916091519063
test_normal,05,temporal_score,480,0.0,0.1723092829728338,0.8166641384189129,0.9788191489818246
test_normal,05,combined_score,480,0.16560422575409675,0.28305187952915234,0.5781427115496917,0.6614700457983502
test_normal,06,appearance_score,96,0.2356962502931107,0.27078725406594056,0.2818034392533115,0.28192908905225006
test_normal,06,temporal_score,96,0.0,0.09016007680979568,0.20242507222238307,0.22641693354051337
test_normal,06,combined_score,96,0.12409484880534508,0.18351311474995213,0.21757479443786998,0.2264344285409411
test_normal,07,appearance_score,234,0.2677308155663193,0.37492681734094235,0.404288108624819,0.40968667307165507
test_normal,07,temporal_score,234,0.0,0.11219536852177496,0.3196518741818355,0.36937335447436237
test_normal,07,combined_score,234,0.1478813956587388,0.21104561953681225,0.28650498745570663,0.30945970320089927
test_normal,08,appearance_score,255,0.20136747949070238,0.4317336758587232,0.4843955674351182,0.5168514436539035
test_normal,08,temporal_score,255,0.0,0.04025945570284601,0.25995507338364054,0.595094019106756
test_normal,08,combined_score,255,0.10317416094384398,0.22126234074038903,0.2677942872997871,0.4200423811650019
test_normal,09,appearance_score,585,0.27158760600841286,0.3497537622427585,0.43435491067694115,0.4516779614474679
test_normal,09,temporal_score,585,0.0,0.1729963762441802,0.7559034225368121,0.941199038209759
