scene,video,frame,bf16_cls_cosine,bf16_cls_max_abs,same_eager_cls_cosine,same_eager_cls_max_abs,bf16_patch12_cosine,bf16_patch12_max_abs,same_eager_patch12_cosine,same_eager_patch12_max_abs
R01,01,0,0.0006566047668457031,0.004441472701728344,0.000164031982421875,0.0027247965335845947,0.000725116056855768,0.026086194440722466,0.0002277287421748042,0.031881459057331085
R01,01,6,0.0007688403129577637,0.0046332478523254395,0.00016564130783081055,0.0024677515029907227,0.0008721283520571887,0.019821636378765106,0.00026367511600255966,0.02315683476626873
R01,01,13,0.0007315278053283691,0.004325360059738159,0.00016182661056518555,0.0023498088121414185,0.0007662372081540525,0.015731671825051308,0.00024402565031778067,0.015334144234657288
R01,01,19,0.0006921887397766113,0.004484264180064201,0.00013822317123413086,0.0024945191107690334,0.000797791057266295,0.029568135738372803,0.00021053280215710402,0.0302903950214386
R01,01,26,0.0006459951400756836,0.004145795479416847,0.00015938282012939453,0.0025325343012809753,0.000825771945528686,0.01737637259066105,0.00023887002316769212,0.034217774868011475
R01,01,33,0.0006887316703796387,0.004741024225950241,0.0001456141471862793,0.002214442938566208,0.0015474484534934163,0.238597109913826,0.0005392338498495519,0.08802515268325806
R01,01,39,0.0007129311561584473,0.004811543971300125,0.00011450052261352539,0.0027702897787094116,0.0009093575063161552,0.10523335635662079,0.0002199074806412682,0.010429397225379944
R01,01,46,0.0007835030555725098,0.004996946081519127,0.00017344951629638672,0.002594050019979477,0.0008741797646507621,0.09281531721353531,0.00024365182616747916,0.030387207865715027
R01,01,53,0.0007947087287902832,0.00447474978864193,0.00016611814498901367,0.002100445330142975,0.0007602320401929319,0.022181391716003418,0.00021288626885507256,0.00821736454963684
R01,01,59,0.0007165670394897461,0.0041329339146614075,0.00012797117233276367,0.002070460468530655,0.0007249335758388042,0.018117696046829224,0.0002041094849118963,0.013504795730113983
R01,01,66,0.0007675290107727051,0.004126427695155144,0.00014394521713256836,0.002148776315152645,0.000820500252302736,0.034042175859212875,0.00022428233933169395,0.015232786536216736
R01,01,73,0.0007039904594421387,0.004506900906562805,0.0001552104949951172,0.002459842711687088,0.00085032096831128,0.022566407918930054,0.00023711519315838814,0.00887492299079895
R01,01,79,0.0006792545318603516,0.004168929532170296,0.00014603137969970703,0.0019160667434334755,0.000832797959446907,0.029452979564666748,0.00025279709370806813,0.01624274253845215
R01,01,86,0.0006896853446960449,0.004033797420561314,0.0001131892204284668,0.002081882208585739,0.0008617089479230344,0.048689067363739014,0.00022785880719311535,0.02124946005642414
R01,01,93,0.0006830692291259766,0.004913254640996456,0.00015997886657714844,0.0023211967200040817,0.0011129705235362053,0.14935174584388733,0.00022912338317837566,0.026416346430778503
R01,01,99,0.0006784796714782715,0.005060733295977116,0.00013953447341918945,0.0023253150284290314,0.0007662342395633459,0.020452208817005157,0.00021834248036611825,0.023741155862808228
R01,01,106,0.0007715225219726562,0.00510527566075325,0.00023448467254638672,0.0026072594337165356,0.0007896450697444379,0.018767405301332474,0.0002496310626156628,0.015531718730926514
R01,01,112,0.0007908344268798828,0.004878707230091095,0.00020712614059448242,0.0028132647275924683,0.0009277795907109976,0.07934315502643585,0.00025208311853930354,0.04693801701068878
R01,01,119,0.0006930232048034668,0.004309970885515213,0.0001652240753173828,0.0021145418286323547,0.0009051694069057703,0.06215847656130791,0.0003918608126696199,0.11051717400550842
R01,01,126,0.0006960630416870117,0.004899779334664345,0.00013124942779541016,0.001820933073759079,0.0008054081117734313,0.022699370980262756,0.00027546691126190126,0.04191960394382477
R01,01,132,0.0006087422370910645,0.004572022240608931,0.00014925003051757812,0.001981787383556366,0.0007921906071715057,0.028247207403182983,0.0002380123914917931,0.015352047979831696
R01,01,139,0.0006719231605529785,0.0048079658299684525,0.00014197826385498047,0.0020749084651470184,0.0007877270691096783,0.08180226385593414,0.001045504817739129,0.16029596328735352
R01,01,146,0.000620424747467041,0.004161035642027855,0.0001926422119140625,0.0022769905626773834,0.0007320789736695588,0.027007222175598145,0.00025986117543652654,0.026650667190551758
R01,01,152,0.0006580352783203125,0.0041692256927490234,0.0001696944236755371,0.002527080476284027,0.001313440385274589,0.1359085887670517,0.00041654982487671077,0.09850480407476425
R01,01,159,0.0007019639015197754,0.005387026816606522,0.0001646876335144043,0.0025524022057652473,0.0008648323127999902,0.023107320070266724,0.000290864787530154,0.06944718211889267
R01,01,166,0.0006438493728637695,0.004677748307585716,0.00013113021850585938,0.002104133367538452,0.0009311095345765352,0.09385833144187927,0.0007366238278336823,0.1277266889810562
R01,01,172,0.0005931854248046875,0.003964727744460106,0.00012183189392089844,0.0020861290395259857,0.000715952948667109,0.04381000995635986,0.00024483288871124387,0.04249563813209534
R01,01,179,0.0006242990493774414,0.004192353691905737,0.0001582503318786621,0.0022053439170122147,0.000796991924289614,0.02628949284553528,0.00023382976360153407,0.013473957777023315
