scene,video,frame,video_length,phase,unconditional,legacy_hard,top3_weighted,label,phase_error,phase_error_normalized,unconditional_normalized,legacy_hard_normalized,top3_weighted_normalized,unconditional_with_phase,legacy_hard_with_phase,top3_weighted_with_phase
R04,01,10,411,4,0.05890948697924614,0.11818896234035492,0.13632582128047943,0,0.6233766233766233,0.009803320874946474,0.29748734359464657,0.3071584678716948,0.38986750241663315,0.1536453322347965,0.15848089437332064,0.1998354116457898
R04,01,11,411,4,0.05806990712881088,0.11826696246862411,0.13640207052230835,0,0.6233766233766233,0.009803320874946474,0.289959551809587,0.307525977080751,0.39024960861557256,0.14988143634226672,0.15866464897784874,0.2000264647452595
R04,01,12,411,4,0.05813302472233772,0.11967316269874573,0.1381521075963974,0,0.6233766233766233,0.009803320874946474,0.2905254730877093,0.31415149867685804,0.3990195320711209,0.15016439698132789,0.16197740977590225,0.20441142647303367
R04,01,13,411,4,0.058064695447683334,0.11855987459421158,0.1379169374704361,0,0.6233766233766233,0.009803320874946474,0.289912823138862,0.30890607613938476,0.3978410290358147,0.14985807200690424,0.1593546985071656,0.20382217495538058
R04,01,14,411,4,0.057445842772722244,0.12045687437057495,0.14017388224601746,0,0.6233766233766233,0.009803320874946474,0.2843641024539633,0.31784407281786536,0.4091512082419045,0.14708371166445489,0.1638236968464059,0.20947726455842547
R04,01,15,411,4,0.05898777022957802,0.12064722180366516,0.14041000604629517,0,0.6233766233766233,0.009803320874946474,0.29818924229844535,0.31874092306841156,0.4103344904049676,0.1539962815866959,0.164272121971679,0.21006890563995703
R04,01,16,411,4,0.05719912424683571,0.11898346990346909,0.1388251632452011,0,0.6233766233766233,0.009803320874946474,0.2821519892268202,0.31090190846068405,0.402392401485562,0.14597765505088334,0.16035261466781525,0.20609786118025422
R04,01,17,411,4,0.05930043011903763,0.12006380409002304,0.13947536051273346,0,0.6233766233766233,0.009803320874946474,0.3009925951256619,0.3159920637107702,0.4056507211815796,0.15539795800030418,0.16289769229285833,0.20772702102826301
R04,01,18,411,4,0.057731740176677704,0.11788210272789001,0.1379237323999405,0,0.6233766233766233,0.009803320874946474,0.2869274990478073,0.30571265315355656,0.3978750803210827,0.14836540996137687,0.1577579870142515,0.20383920059801458
R04,01,19,411,4,0.05739356949925423,0.11683332175016403,0.13617348670959473,0,0.6233766233766233,0.009803320874946474,0.2838954128845475,0.30077116554129185,0.38910411143133755,0.14684936687974698,0.15528724320811915,0.199453716153142
R04,01,20,411,4,0.06013941019773483,0.11938714236021042,0.13796108961105347,0,0.6233766233766233,0.009803320874946474,0.3085150092724179,0.312803871298268,0.3980622877161855,0.15915916507368216,0.16130359608660721,0.20393280429556598
R04,01,21,411,4,0.05947141349315643,0.11971128731966019,0.13795769214630127,0,0.6233766233766233,0.009803320874946474,0.3025256562614264,0.3143311285004076,0.3980452620735515,0.15616448856818643,0.16206722468767704,0.20392429147424898
R04,01,22,411,4,0.05954352766275406,0.1234547421336174,0.14084787666797638,0,0.6233766233766233,0.009803320874946474,0.3031722421141026,0.33196897280070276,0.4125287821102313,0.15648778149452452,0.1708861468378246,0.21116605149258888
R04,01,23,411,4,0.05931379273533821,0.12212398648262024,0.13944324851036072,0,0.6233766233766233,0.009803320874946474,0.3011124062349474,0.3256989195636466,0.4054897989891398,0.15545786355494692,0.16775112021929653,0.20764655993204312
R04,01,24,411,4,0.05763855576515198,0.12282811105251312,0.14000006020069122,0,0.8077922077922096,0.014153544513203978,0.2860919944234225,0.329016507233058,0.40828013753433595,0.15012276946831324,0.171585025873131,0.21121684102376997
R04,01,25,411,4,0.05797254294157028,0.12350218743085861,0.1406538486480713,0,1.4,0.028123276760002536,0.28908657072447774,0.332192518377479,0.4115564536333132,0.15860492374224014,0.18015789756874076,0.21983986519665788
R04,01,26,411,7,0.05939754471182823,0.12297053635120392,0.13988274335861206,0,0.9922077922077903,0.01850376815146135,0.3018633383116013,0.32968756521761416,0.4076922301463645,0.16018355323153133,0.17409566668453777,0.21309799914891295
R04,01,27,411,8,0.0586271807551384,0.12372566014528275,0.14191898703575134,0,1.0,0.01868758041786664,0.29495614602766385,0.3332454433193485,0.41789641464608507,0.15682186322276526,0.17596651186860757,0.21829199753197587
R04,01,28,411,8,0.05857615917921066,0.12248484045267105,0.1402580440044403,0,0.42337662337662324,0.0050854727038785255,0.2944986793555772,0.3273991367307323,0.40957296626645207,0.14979207602972788,0.16624230471730542,0.2073292194851653
R04,01,29,411,8,0.05769835785031319,0.12183057516813278,0.1399873048067093,0,0.6233766233766233,0.009803320874946474,0.28662818838421444,0.32431646850224216,0.4082162167005873,0.14821575462958045,0.1670598946885943,0.20900976878776686
R04,01,30,411,8,0.05866311118006706,0.12285136431455612,0.14240920543670654,0,0.6077922077922097,0.009435696342136032,0.29527830330367694,0.3291260684367512,0.42035303566088056,0.15235699982290649,0.1692808823894436,0.2148943660015083
R04,01,31,411,8,0.0608489066362381,0.1231822595000267,0.14561110734939575,0,0.8,0.013969732246798691,0.31487645477224147,0.3306851303330741,0.43639865840923,0.16442309350952009,0.1723274312899364,0.22518419532801434
R04,01,32,411,10,0.05840160325169563,0.16711069643497467,0.14771224558353424,0,0.6,0.009251884075730741,0.29293358620035215,0.5376604965442936,0.4469280476180342,0.15109273513804145,0.27345619031001217,0.22808996584688246
R04,01,33,411,10,0.0672360509634018,0.1805167943239212,0.17015236616134644,0,0.4,0.004534035904662795,0.37214449493671975,0.6008253212827008,0.5593817451507721,0.18833926542069127,0.30267967859368183,0.28195789052771747
R04,01,34,411,11,0.07398425787687302,0.2015378475189209,0.20337414741516113,0,0.4155844155844136,0.004901660437473238,0.4326498733599581,0.69986914088465,0.7258653488221877,0.21877576689871567,0.3523854006610616,0.36538350462983044
R04,01,35,411,11,0.06744857877492905,0.18295133113861084,0.19167914986610413,0,0.42337662337662324,0.0050854727038785255,0.37405004937907815,0.6122960036910295,0.6672584570959407,0.18956776104147835,0.308690738197454,0.3361719648999096
R04,01,36,411,11,0.07645412534475327,0.18960535526275635,0.1998247504234314,0,0.6077922077922097,0.009435696342136032,0.45479505469709486,0.6436474283254362,0.7080783313974133,0.23211537551961545,0.3265415623337861,0.35875701386977465
R04,01,37,411,11,0.06670930981636047,0.1674881875514984,0.17631946504116058,0,0.8,0.013969732246798691,0.36742165924992365,0.5394391021022306,0.590286796203431,0.19069569574836118,0.2767044171745146,0.30212826422511485
R04,01,38,411,13,0.0662846639752388,0.1613703817129135,0.16837573051452637,0,0.6,0.009251884075730741,0.3636142245280229,0.510614149697815,0.5504785288351287,0.18643305430187682,0.2599330168867729,0.2798652064554297
R04,01,39,411,13,0.06634607166051865,0.14933183789253235,0.15520837903022766,0,0.4,0.004534035904662795,0.364164814526758,0.45389275941563756,0.4844932612431781,0.18434942521571038,0.22921339766015017,0.24451364857392044
R04,01,40,411,14,0.06786533445119858,0.14597837626934052,0.151035875082016,0,0.4155844155844136,0.004901660437473238,0.37778673976602867,0.43809242605610454,0.4635836812202308,0.19134420010175096,0.2214970432467889,0.23424267082885203
R04,01,41,411,14,0.06786157935857773,0.14274312555789948,0.14720351994037628,0,0.22337662337662323,0.0003676245328105767,0.37775307107404094,0.4228490609944879,0.4443786816552061,0.18906034780342576,0.21160834276364923,0.22237315309400835
R04,01,42,411,14,0.05765455961227417,0.12726494669914246,0.13058160245418549,0,0.8,0.013969732246798691,0.2862354871821319,0.34992131848641533,0.361081621154809,0.1501026097144653,0.18194552536660702,0.18752567670080386
